timestamp,broker,symbol,bid,ask,spread,spread_points,session,day_of_week
2026-01-21 00:06:17,Pepperstone Razor,XAUUSD,4760.68,4761.7,1.02,102,Sydney,Wednesday
2026-01-21 00:06:18,Pepperstone Razor,EURUSD,1.17222,1.17268,0.00046,46,Sydney,Wednesday
2026-01-21 00:06:19,Pepperstone Razor,GBPUSD,1.3436,1.34521,0.00161,161,Sydney,Wednesday
2026-01-21 00:06:20,Pepperstone Razor,USDJPY,158.127,158.188,0.061,61,Sydney,Wednesday
2026-01-21 00:06:20,Pepperstone Razor,AUDUSD,0.67304,0.67366,0.00062,62,Sydney,Wednesday
2026-01-21 00:06:23,FusionMarkets Zero,XAUUSD,4763.72,4763.93,0.21,21,Sydney,Wednesday
2026-01-21 00:06:24,FusionMarkets Zero,EURUSD,1.17236,1.17242,6e-05,6,Sydney,Wednesday
2026-01-21 00:06:25,FusionMarkets Zero,GBPUSD,1.34437,1.34483,0.00046,46,Sydney,Wednesday
2026-01-21 00:06:26,FusionMarkets Zero,USDJPY,158.138,158.19,0.052,52,Sydney,Wednesday
2026-01-21 00:06:27,FusionMarkets Zero,AUDUSD,0.67316,0.67351,0.00035,35,Sydney,Wednesday
2026-01-21 00:06:29,ThinkMarkets ThinkZero,XAUUSD,4760.89,4762.15,1.26,126,Sydney,Wednesday
2026-01-21 00:06:30,ThinkMarkets ThinkZero,EURUSD,1.17184,1.1729,0.00106,106,Sydney,Wednesday
2026-01-21 00:06:31,ThinkMarkets ThinkZero,GBPUSD,1.34346,1.34525,0.00179,179,Sydney,Wednesday
2026-01-21 00:06:32,ThinkMarkets ThinkZero,USDJPY,158.124,158.244,0.12,120,Sydney,Wednesday
2026-01-21 00:06:33,ThinkMarkets ThinkZero,AUDUSD,0.67279,0.67384,0.00105,105,Sydney,Wednesday
2026-01-21 00:06:36,ICMarkets Raw,XAUUSD,4762.95,4763.13,0.18,18,Sydney,Wednesday
2026-01-21 00:06:37,ICMarkets Raw,EURUSD,1.17247,1.1727,0.00023,23,Sydney,Wednesday
2026-01-21 00:06:38,ICMarkets Raw,GBPUSD,1.34427,1.34494,0.00067,67,Sydney,Wednesday
2026-01-21 00:06:39,ICMarkets Raw,USDJPY,158.132,158.198,0.066,66,Sydney,Wednesday
2026-01-21 00:06:40,ICMarkets Raw,AUDUSD,0.67303,0.6737,0.00067,67,Sydney,Wednesday
2026-01-21 00:06:42,VantageMarkets Raw,XAUUSD,4765.6,4765.68,0.08,8,Sydney,Wednesday
2026-01-21 00:06:43,VantageMarkets Raw,EURUSD,1.17192,1.17265,0.00073,73,Sydney,Wednesday
2026-01-21 00:06:44,VantageMarkets Raw,GBPUSD,1.34472,1.34512,0.0004,40,Sydney,Wednesday
2026-01-21 00:06:45,VantageMarkets Raw,USDJPY,158.121,158.187,0.066,66,Sydney,Wednesday
2026-01-21 00:06:46,VantageMarkets Raw,AUDUSD,0.67291,0.67358,0.00067,67,Sydney,Wednesday
2026-01-21 00:06:49,FPMarkets Raw,XAUUSD,4765.76,4765.83,0.07,7,Sydney,Wednesday
2026-01-21 00:06:50,FPMarkets Raw,EURUSD,1.1721,1.17248,0.00038,38,Sydney,Wednesday
2026-01-21 00:06:51,FPMarkets Raw,GBPUSD,1.34389,1.34561,0.00172,172,Sydney,Wednesday
2026-01-21 00:06:52,FPMarkets Raw,USDJPY,158.112,158.191,0.079,79,Sydney,Wednesday
2026-01-21 00:06:53,FPMarkets Raw,AUDUSD,0.67277,0.6736,0.00083,83,Sydney,Wednesday
2026-01-21 00:06:55,8Cap Raw,XAUUSD,4764.63,4764.89,0.26,26,Sydney,Wednesday
2026-01-21 00:06:56,8Cap Raw,EURUSD,1.1723,1.17263,0.00033,33,Sydney,Wednesday
2026-01-21 00:06:56,8Cap Raw,GBPUSD,1.3445,1.34545,0.00095,95,Sydney,Wednesday
2026-01-21 00:06:57,8Cap Raw,USDJPY,158.12,158.203,0.083,83,Sydney,Wednesday
2026-01-21 00:06:58,8Cap Raw,AUDUSD,0.67268,0.67376,0.00108,108,Sydney,Wednesday
2026-01-21 00:11:17,Pepperstone Razor,XAUUSD,4760.68,4761.7,1.02,102,Sydney,Wednesday
2026-01-21 00:11:18,Pepperstone Razor,EURUSD,1.17214,1.17262,0.00048,48,Sydney,Wednesday
2026-01-21 00:11:19,Pepperstone Razor,GBPUSD,1.34364,1.34454,0.0009,90,Sydney,Wednesday
2026-01-21 00:11:20,Pepperstone Razor,USDJPY,158.105,158.143,0.038,38,Sydney,Wednesday
2026-01-21 00:11:21,Pepperstone Razor,AUDUSD,0.67307,0.67362,0.00055,55,Sydney,Wednesday
2026-01-21 00:11:23,FusionMarkets Zero,XAUUSD,4763.72,4763.93,0.21,21,Sydney,Wednesday
2026-01-21 00:11:24,FusionMarkets Zero,EURUSD,1.17234,1.17264,0.0003,30,Sydney,Wednesday
2026-01-21 00:11:25,FusionMarkets Zero,GBPUSD,1.34419,1.34463,0.00044,44,Sydney,Wednesday
2026-01-21 00:11:26,FusionMarkets Zero,USDJPY,158.103,158.155,0.052,52,Sydney,Wednesday
2026-01-21 00:11:27,FusionMarkets Zero,AUDUSD,0.67308,0.67359,0.00051,51,Sydney,Wednesday
2026-01-21 00:11:30,ThinkMarkets ThinkZero,XAUUSD,4760.89,4762.15,1.26,126,Sydney,Wednesday
2026-01-21 00:11:31,ThinkMarkets ThinkZero,EURUSD,1.17189,1.17282,0.00093,93,Sydney,Wednesday
2026-01-21 00:11:32,ThinkMarkets ThinkZero,GBPUSD,1.34357,1.3449,0.00133,133,Sydney,Wednesday
2026-01-21 00:11:33,ThinkMarkets ThinkZero,USDJPY,158.084,158.172,0.088,88,Sydney,Wednesday
2026-01-21 00:11:34,ThinkMarkets ThinkZero,AUDUSD,0.67264,0.67383,0.00119,119,Sydney,Wednesday
2026-01-21 00:11:37,ICMarkets Raw,XAUUSD,4762.95,4763.13,0.18,18,Sydney,Wednesday
2026-01-21 00:11:38,ICMarkets Raw,EURUSD,1.1723,1.1727,0.0004,40,Sydney,Wednesday
2026-01-21 00:11:39,ICMarkets Raw,GBPUSD,1.34403,1.34474,0.00071,71,Sydney,Wednesday
2026-01-21 00:11:40,ICMarkets Raw,USDJPY,158.097,158.163,0.066,66,Sydney,Wednesday
2026-01-21 00:11:40,ICMarkets Raw,AUDUSD,0.67301,0.67367,0.00066,66,Sydney,Wednesday
2026-01-21 00:11:43,VantageMarkets Raw,XAUUSD,4765.6,4765.68,0.08,8,Sydney,Wednesday
2026-01-21 00:11:44,VantageMarkets Raw,EURUSD,1.17231,1.17267,0.00036,36,Sydney,Wednesday
2026-01-21 00:11:45,VantageMarkets Raw,GBPUSD,1.34401,1.34468,0.00067,67,Sydney,Wednesday
2026-01-21 00:11:46,VantageMarkets Raw,USDJPY,158.089,158.155,0.066,66,Sydney,Wednesday
2026-01-21 00:11:47,VantageMarkets Raw,AUDUSD,0.67287,0.67353,0.00066,66,Sydney,Wednesday
2026-01-21 00:11:49,FPMarkets Raw,XAUUSD,4765.76,4765.83,0.07,7,Sydney,Wednesday
2026-01-21 00:11:50,FPMarkets Raw,EURUSD,1.17218,1.17263,0.00045,45,Sydney,Wednesday
2026-01-21 00:11:51,FPMarkets Raw,GBPUSD,1.34384,1.34459,0.00075,75,Sydney,Wednesday
2026-01-21 00:11:53,FPMarkets Raw,USDJPY,158.115,158.145,0.03,30,Sydney,Wednesday
2026-01-21 00:11:54,FPMarkets Raw,AUDUSD,0.67288,0.67357,0.00069,69,Sydney,Wednesday
2026-01-21 00:11:56,8Cap Raw,XAUUSD,4764.63,4764.89,0.26,26,Sydney,Wednesday
2026-01-21 00:11:56,8Cap Raw,EURUSD,1.17222,1.17276,0.00054,54,Sydney,Wednesday
2026-01-21 00:11:57,8Cap Raw,GBPUSD,1.34388,1.34486,0.00098,98,Sydney,Wednesday
2026-01-21 00:11:58,8Cap Raw,USDJPY,158.106,158.151,0.045,45,Sydney,Wednesday
2026-01-21 00:11:58,8Cap Raw,AUDUSD,0.67267,0.67367,0.001,100,Sydney,Wednesday
2026-01-21 00:16:17,Pepperstone Razor,XAUUSD,4760.68,4761.7,1.02,102,Sydney,Wednesday
2026-01-21 00:16:18,Pepperstone Razor,EURUSD,1.17218,1.17264,0.00046,46,Sydney,Wednesday
2026-01-21 00:16:19,Pepperstone Razor,GBPUSD,1.34388,1.34477,0.00089,89,Sydney,Wednesday
2026-01-21 00:16:20,Pepperstone Razor,USDJPY,158.118,158.173,0.055,55,Sydney,Wednesday
2026-01-21 00:16:21,Pepperstone Razor,AUDUSD,0.6729,0.67338,0.00048,48,Sydney,Wednesday
2026-01-21 00:16:24,FusionMarkets Zero,XAUUSD,4763.72,4763.93,0.21,21,Sydney,Wednesday
2026-01-21 00:16:25,FusionMarkets Zero,EURUSD,1.17235,1.17241,6e-05,6,Sydney,Wednesday
2026-01-21 00:16:25,FusionMarkets Zero,GBPUSD,1.34401,1.34447,0.00046,46,Sydney,Wednesday
2026-01-21 00:16:26,FusionMarkets Zero,USDJPY,158.134,158.186,0.052,52,Sydney,Wednesday
2026-01-21 00:16:27,FusionMarkets Zero,AUDUSD,0.67323,0.67347,0.00024,24,Sydney,Wednesday
2026-01-21 00:16:30,ThinkMarkets ThinkZero,XAUUSD,4760.89,4762.15,1.26,126,Sydney,Wednesday
2026-01-21 00:16:31,ThinkMarkets ThinkZero,EURUSD,1.17189,1.1728,0.00091,91,Sydney,Wednesday
2026-01-21 00:16:32,ThinkMarkets ThinkZero,GBPUSD,1.34354,1.34469,0.00115,115,Sydney,Wednesday
2026-01-21 00:16:33,ThinkMarkets ThinkZero,USDJPY,158.087,158.21,0.123,123,Sydney,Wednesday
2026-01-21 00:16:34,ThinkMarkets ThinkZero,AUDUSD,0.67278,0.67375,0.00097,97,Sydney,Wednesday
2026-01-21 00:16:37,ICMarkets Raw,XAUUSD,4762.95,4763.13,0.18,18,Sydney,Wednesday
2026-01-21 00:16:38,ICMarkets Raw,EURUSD,1.17225,1.17264,0.00039,39,Sydney,Wednesday
2026-01-21 00:16:39,ICMarkets Raw,GBPUSD,1.34391,1.34455,0.00064,64,Sydney,Wednesday
2026-01-21 00:16:40,ICMarkets Raw,USDJPY,158.128,158.194,0.066,66,Sydney,Wednesday
2026-01-21 00:16:41,ICMarkets Raw,AUDUSD,0.67296,0.67352,0.00056,56,Sydney,Wednesday
2026-01-21 00:16:43,VantageMarkets Raw,XAUUSD,4765.6,4765.68,0.08,8,Sydney,Wednesday
2026-01-21 00:16:44,VantageMarkets Raw,EURUSD,1.17224,1.17261,0.00037,37,Sydney,Wednesday
2026-01-21 00:16:45,VantageMarkets Raw,GBPUSD,1.34394,1.34451,0.00057,57,Sydney,Wednesday
2026-01-21 00:16:46,VantageMarkets Raw,USDJPY,158.132,158.198,0.066,66,Sydney,Wednesday
2026-01-21 00:16:47,VantageMarkets Raw,AUDUSD,0.67302,0.67352,0.0005,50,Sydney,Wednesday
2026-01-21 00:16:50,FPMarkets Raw,XAUUSD,4765.76,4765.83,0.07,7,Sydney,Wednesday
2026-01-21 00:16:51,FPMarkets Raw,EURUSD,1.17217,1.17261,0.00044,44,Sydney,Wednesday
2026-01-21 00:16:52,FPMarkets Raw,GBPUSD,1.34382,1.34437,0.00055,55,Sydney,Wednesday
2026-01-21 00:16:53,FPMarkets Raw,USDJPY,158.124,158.19,0.066,66,Sydney,Wednesday
2026-01-21 00:16:54,FPMarkets Raw,AUDUSD,0.67304,0.67346,0.00042,42,Sydney,Wednesday
2026-01-21 00:16:56,8Cap Raw,XAUUSD,4764.63,4764.89,0.26,26,Sydney,Wednesday
2026-01-21 00:16:57,8Cap Raw,EURUSD,1.17215,1.1727,0.00055,55,Sydney,Wednesday
2026-01-21 00:16:58,8Cap Raw,GBPUSD,1.34385,1.34461,0.00076,76,Sydney,Wednesday
2026-01-21 00:16:58,8Cap Raw,USDJPY,158.142,158.179,0.037,37,Sydney,Wednesday
2026-01-21 00:16:59,8Cap Raw,AUDUSD,0.67301,0.6736,0.00059,59,Sydney,Wednesday
2026-01-21 00:21:17,Pepperstone Razor,XAUUSD,4760.68,4761.7,1.02,102,Sydney,Wednesday
2026-01-21 00:21:18,Pepperstone Razor,EURUSD,1.17212,1.1726,0.00048,48,Sydney,Wednesday
2026-01-21 00:21:19,Pepperstone Razor,GBPUSD,1.34394,1.34455,0.00061,61,Sydney,Wednesday
2026-01-21 00:21:20,Pepperstone Razor,USDJPY,158.122,158.196,0.074,74,Sydney,Wednesday
2026-01-21 00:21:21,Pepperstone Razor,AUDUSD,0.6733,0.67351,0.00021,21,Sydney,Wednesday
2026-01-21 00:21:23,FusionMarkets Zero,XAUUSD,4763.72,4763.93,0.21,21,Sydney,Wednesday
2026-01-21 00:21:24,FusionMarkets Zero,EURUSD,1.17225,1.17231,6e-05,6,Sydney,Wednesday
2026-01-21 00:21:25,FusionMarkets Zero,GBPUSD,1.34398,1.34443,0.00045,45,Sydney,Wednesday
2026-01-21 00:21:26,FusionMarkets Zero,USDJPY,158.15,158.206,0.056,56,Sydney,Wednesday
2026-01-21 00:21:27,FusionMarkets Zero,AUDUSD,0.67336,0.67342,6e-05,6,Sydney,Wednesday
2026-01-21 00:21:30,ThinkMarkets ThinkZero,XAUUSD,4760.89,4762.15,1.26,126,Sydney,Wednesday
2026-01-21 00:21:31,ThinkMarkets ThinkZero,EURUSD,1.17179,1.17277,0.00098,98,Sydney,Wednesday
2026-01-21 00:21:32,ThinkMarkets ThinkZero,GBPUSD,1.34332,1.34477,0.00145,145,Sydney,Wednesday
2026-01-21 00:21:33,ThinkMarkets ThinkZero,USDJPY,158.098,158.207,0.109,109,Sydney,Wednesday
2026-01-21 00:21:34,ThinkMarkets ThinkZero,AUDUSD,0.67303,0.67369,0.00066,66,Sydney,Wednesday
2026-01-21 00:21:37,ICMarkets Raw,XAUUSD,4762.95,4763.13,0.18,18,Sydney,Wednesday
2026-01-21 00:21:38,ICMarkets Raw,EURUSD,1.17194,1.17258,0.00064,64,Sydney,Wednesday
2026-01-21 00:21:39,ICMarkets Raw,GBPUSD,1.34398,1.34454,0.00056,56,Sydney,Wednesday
2026-01-21 00:21:40,ICMarkets Raw,USDJPY,158.131,158.223,0.092,92,Sydney,Wednesday
2026-01-21 00:21:41,ICMarkets Raw,AUDUSD,0.67319,0.67357,0.00038,38,Sydney,Wednesday
2026-01-21 00:21:43,VantageMarkets Raw,XAUUSD,4765.6,4765.68,0.08,8,Sydney,Wednesday
2026-01-21 00:21:44,VantageMarkets Raw,EURUSD,1.17197,1.17259,0.00062,62,Sydney,Wednesday
2026-01-21 00:21:45,VantageMarkets Raw,GBPUSD,1.34405,1.34454,0.00049,49,Sydney,Wednesday
2026-01-21 00:21:46,VantageMarkets Raw,USDJPY,158.127,158.214,0.087,87,Sydney,Wednesday
2026-01-21 00:21:47,VantageMarkets Raw,AUDUSD,0.67319,0.67359,0.0004,40,Sydney,Wednesday
2026-01-21 00:21:50,FPMarkets Raw,XAUUSD,4765.76,4765.83,0.07,7,Sydney,Wednesday
2026-01-21 00:21:51,FPMarkets Raw,EURUSD,1.17211,1.17243,0.00032,32,Sydney,Wednesday
2026-01-21 00:21:52,FPMarkets Raw,GBPUSD,1.34363,1.34431,0.00068,68,Sydney,Wednesday
2026-01-21 00:21:54,FPMarkets Raw,USDJPY,158.109,158.186,0.077,77,Sydney,Wednesday
2026-01-21 00:21:55,FPMarkets Raw,AUDUSD,0.67331,0.67351,0.0002,20,Sydney,Wednesday
2026-01-21 00:21:56,8Cap Raw,XAUUSD,4764.63,4764.89,0.26,26,Sydney,Wednesday
2026-01-21 00:21:57,8Cap Raw,EURUSD,1.172,1.1727,0.0007,70,Sydney,Wednesday
2026-01-21 00:21:58,8Cap Raw,GBPUSD,1.34393,1.34464,0.00071,71,Sydney,Wednesday
2026-01-21 00:21:58,8Cap Raw,USDJPY,158.123,158.198,0.075,75,Sydney,Wednesday
2026-01-21 00:21:59,8Cap Raw,AUDUSD,0.67318,0.67367,0.00049,49,Sydney,Wednesday
2026-01-21 00:26:17,Pepperstone Razor,XAUUSD,4760.68,4761.7,1.02,102,Sydney,Wednesday
2026-01-21 00:26:18,Pepperstone Razor,EURUSD,1.17234,1.17263,0.00029,29,Sydney,Wednesday
2026-01-21 00:26:19,Pepperstone Razor,GBPUSD,1.34395,1.34477,0.00082,82,Sydney,Wednesday
2026-01-21 00:26:20,Pepperstone Razor,USDJPY,158.121,158.172,0.051,51,Sydney,Wednesday
2026-01-21 00:26:21,Pepperstone Razor,AUDUSD,0.67336,0.67355,0.00019,19,Sydney,Wednesday
2026-01-21 00:26:24,FusionMarkets Zero,XAUUSD,4763.72,4763.93,0.21,21,Sydney,Wednesday
2026-01-21 00:26:25,FusionMarkets Zero,EURUSD,1.17238,1.17244,6e-05,6,Sydney,Wednesday
2026-01-21 00:26:26,FusionMarkets Zero,GBPUSD,1.34417,1.34475,0.00058,58,Sydney,Wednesday
2026-01-21 00:26:27,FusionMarkets Zero,USDJPY,158.135,158.187,0.052,52,Sydney,Wednesday
2026-01-21 00:26:28,FusionMarkets Zero,AUDUSD,0.67342,0.67348,6e-05,6,Sydney,Wednesday
2026-01-21 00:26:31,ThinkMarkets ThinkZero,XAUUSD,4760.89,4762.15,1.26,126,Sydney,Wednesday
2026-01-21 00:26:32,ThinkMarkets ThinkZero,EURUSD,1.172,1.17276,0.00076,76,Sydney,Wednesday
2026-01-21 00:26:32,ThinkMarkets ThinkZero,GBPUSD,1.34322,1.34468,0.00146,146,Sydney,Wednesday
2026-01-21 00:26:33,ThinkMarkets ThinkZero,USDJPY,158.097,158.196,0.099,99,Sydney,Wednesday
2026-01-21 00:26:35,ThinkMarkets ThinkZero,AUDUSD,0.67309,0.67375,0.00066,66,Sydney,Wednesday
2026-01-21 00:26:37,ICMarkets Raw,XAUUSD,4762.95,4763.13,0.18,18,Sydney,Wednesday
2026-01-21 00:26:38,ICMarkets Raw,EURUSD,1.17245,1.17273,0.00028,28,Sydney,Wednesday
2026-01-21 00:26:39,ICMarkets Raw,GBPUSD,1.34365,1.34485,0.0012,120,Sydney,Wednesday
2026-01-21 00:26:40,ICMarkets Raw,USDJPY,158.128,158.194,0.066,66,Sydney,Wednesday
2026-01-21 00:26:41,ICMarkets Raw,AUDUSD,0.67329,0.67367,0.00038,38,Sydney,Wednesday
2026-01-21 00:26:44,VantageMarkets Raw,XAUUSD,4765.6,4765.68,0.08,8,Sydney,Wednesday
2026-01-21 00:26:45,VantageMarkets Raw,EURUSD,1.17248,1.17273,0.00025,25,Sydney,Wednesday
2026-01-21 00:26:46,VantageMarkets Raw,GBPUSD,1.34367,1.34486,0.00119,119,Sydney,Wednesday
2026-01-21 00:26:47,VantageMarkets Raw,USDJPY,158.13,158.196,0.066,66,Sydney,Wednesday
2026-01-21 00:26:47,VantageMarkets Raw,AUDUSD,0.67326,0.67364,0.00038,38,Sydney,Wednesday
2026-01-21 00:26:50,FPMarkets Raw,XAUUSD,4765.76,4765.83,0.07,7,Sydney,Wednesday
2026-01-21 00:26:51,FPMarkets Raw,EURUSD,1.17223,1.1726,0.00037,37,Sydney,Wednesday
2026-01-21 00:26:52,FPMarkets Raw,GBPUSD,1.34348,1.3448,0.00132,132,Sydney,Wednesday
2026-01-21 00:26:54,FPMarkets Raw,USDJPY,158.124,158.171,0.047,47,Sydney,Wednesday
2026-01-21 00:26:55,FPMarkets Raw,AUDUSD,0.67334,0.6735,0.00016,16,Sydney,Wednesday
2026-01-21 00:26:57,8Cap Raw,XAUUSD,4764.63,4764.89,0.26,26,Sydney,Wednesday
2026-01-21 00:26:57,8Cap Raw,EURUSD,1.17231,1.17271,0.0004,40,Sydney,Wednesday
2026-01-21 00:26:58,8Cap Raw,GBPUSD,1.34351,1.34473,0.00122,122,Sydney,Wednesday
2026-01-21 00:26:59,8Cap Raw,USDJPY,158.122,158.181,0.059,59,Sydney,Wednesday
2026-01-21 00:26:59,8Cap Raw,AUDUSD,0.67322,0.67368,0.00046,46,Sydney,Wednesday
2026-01-21 00:31:17,Pepperstone Razor,XAUUSD,4760.68,4761.7,1.02,102,Sydney,Wednesday
2026-01-21 00:31:18,Pepperstone Razor,EURUSD,1.17234,1.17261,0.00027,27,Sydney,Wednesday
2026-01-21 00:31:19,Pepperstone Razor,GBPUSD,1.34389,1.34459,0.0007,70,Sydney,Wednesday
2026-01-21 00:31:20,Pepperstone Razor,USDJPY,158.123,158.161,0.038,38,Sydney,Wednesday
2026-01-21 00:31:21,Pepperstone Razor,AUDUSD,0.67328,0.67346,0.00018,18,Sydney,Wednesday
2026-01-21 00:31:24,FusionMarkets Zero,XAUUSD,4763.72,4763.93,0.21,21,Sydney,Wednesday
2026-01-21 00:31:25,FusionMarkets Zero,EURUSD,1.17239,1.17245,6e-05,6,Sydney,Wednesday
2026-01-21 00:31:26,FusionMarkets Zero,GBPUSD,1.34416,1.3446,0.00044,44,Sydney,Wednesday
2026-01-21 00:31:27,FusionMarkets Zero,USDJPY,158.129,158.181,0.052,52,Sydney,Wednesday
2026-01-21 00:31:28,FusionMarkets Zero,AUDUSD,0.6734,0.67346,6e-05,6,Sydney,Wednesday
2026-01-21 00:31:30,ThinkMarkets ThinkZero,XAUUSD,4760.89,4762.15,1.26,126,Sydney,Wednesday
2026-01-21 00:31:31,ThinkMarkets ThinkZero,EURUSD,1.17202,1.17277,0.00075,75,Sydney,Wednesday
2026-01-21 00:31:32,ThinkMarkets ThinkZero,GBPUSD,1.34311,1.34474,0.00163,163,Sydney,Wednesday
2026-01-21 00:31:33,ThinkMarkets ThinkZero,USDJPY,158.099,158.187,0.088,88,Sydney,Wednesday
2026-01-21 00:31:34,ThinkMarkets ThinkZero,AUDUSD,0.67308,0.67372,0.00064,64,Sydney,Wednesday
2026-01-21 00:31:37,ICMarkets Raw,XAUUSD,4762.95,4763.13,0.18,18,Sydney,Wednesday
2026-01-21 00:31:38,ICMarkets Raw,EURUSD,1.17233,1.17256,0.00023,23,Sydney,Wednesday
2026-01-21 00:31:39,ICMarkets Raw,GBPUSD,1.34414,1.34466,0.00052,52,Sydney,Wednesday
2026-01-21 00:31:40,ICMarkets Raw,USDJPY,158.123,158.189,0.066,66,Sydney,Wednesday
2026-01-21 00:31:41,ICMarkets Raw,AUDUSD,0.67328,0.67357,0.00029,29,Sydney,Wednesday
2026-01-21 00:31:44,VantageMarkets Raw,XAUUSD,4765.6,4765.68,0.08,8,Sydney,Wednesday
2026-01-21 00:31:45,VantageMarkets Raw,EURUSD,1.17232,1.17254,0.00022,22,Sydney,Wednesday
2026-01-21 00:31:45,VantageMarkets Raw,GBPUSD,1.34422,1.34455,0.00033,33,Sydney,Wednesday
2026-01-21 00:31:46,VantageMarkets Raw,USDJPY,158.127,158.193,0.066,66,Sydney,Wednesday
2026-01-21 00:31:47,VantageMarkets Raw,AUDUSD,0.67327,0.67357,0.0003,30,Sydney,Wednesday
2026-01-21 00:31:50,FPMarkets Raw,XAUUSD,4765.76,4765.83,0.07,7,Sydney,Wednesday
2026-01-21 00:31:51,FPMarkets Raw,EURUSD,1.17229,1.17253,0.00024,24,Sydney,Wednesday
2026-01-21 00:31:52,FPMarkets Raw,GBPUSD,1.34397,1.34439,0.00042,42,Sydney,Wednesday
2026-01-21 00:31:54,FPMarkets Raw,USDJPY,158.126,158.16,0.034,34,Sydney,Wednesday
2026-01-21 00:31:55,FPMarkets Raw,AUDUSD,0.67333,0.67351,0.00018,18,Sydney,Wednesday
2026-01-21 00:31:57,8Cap Raw,XAUUSD,4764.63,4764.89,0.26,26,Sydney,Wednesday
2026-01-21 00:31:57,8Cap Raw,EURUSD,1.17228,1.17258,0.0003,30,Sydney,Wednesday
